id,year,fare,dist,passen,concen
746,1999,160,1254,219,0.3181000053882599
746,2000,172,1254,223,0.3662000000476837
747,1997,183,436,199,0.8925999999046326
747,1998,176,436,185,0.8281999826431274
747,1999,186,436,209,0.8348999619483948
747,2000,194,436,201,0.7832000255584717
748,1997,88,394,850,0.7794000506401062
748,1998,101,394,792,0.798799991607666
748,1999,103,394,821,0.8266000151634216
748,2000,101,394,810,0.8562000393867493
749,1997,69,492,368,0.8180999755859375
749,1998,71,492,395,0.846500039100647
749,1999,70,492,420,0.8761000037193298
749,2000,78,492,414,0.8698999881744385
750,1997,132,691,206,0.2895999848842621
750,1998,142,691,203,0.281000018119812
750,1999,150,691,223,0.2354000061750412
750,2000,122,691,283,0.41110000014305115
751,1997,219,1093,982,0.3593999743461609
751,1998,227,1093,939,0.3972000181674957
751,1999,234,1093,1007,0.40799999237060547
751,2000,227,1093,1049,0.335099995136261
752,1997,143,1490,190,0.5710999965667725
752,1998,180,1490,183,0.666700005531311
752,1999,172,1490,221,0.696399986743927
752,2000,182,1490,260,0.6636000275611877
753,1997,67,313,379,0.9828000068664551
753,1998,69,313,371,0.9766000509262085
753,1999,68,313,372,0.9812999963760376
753,2000,73,313,353,0.9711000323295593
754,1997,145,1320,175,0.23260000348091125
754,1998,152,1320,188,0.3375999927520752
754,1999,157,1320,165,0.38589999079704285
754,2000,169,1320,162,0.4788999855518341
755,1997,118,1072,556,0.20679999887943268
755,1998,119,1072,696,0.6783999800682068
755,1999,120,1072,737,0.6037999987602234
755,2000,137,1072,730,0.5376999974250793
756,1997,286,1040,248,0.7146999835968018
756,1998,275,1040,271,0.7501000165939331
756,1999,262,1040,318,0.7382000088691711
756,2000,282,1040,288,0.7351000308990479
757,1997,116,1044,829,0.4879000186920166
757,1998,140,1044,740,0.5350000262260437
757,1999,137,1044,795,0.526199996471405
757,2000,147,1044,798,0.5852000117301941
758,1997,166,1484,196,0.2662000060081482
758,1998,161,1484,228,0.32830002903938293
758,1999,159,1484,206,0.30230000615119934
758,2000,164,1484,236,0.36410000920295715
759,1997,172,906,159,0.3183000087738037
759,1998,175,906,169,0.3279999792575836
759,1999,139,906,252,0.420199990272522
759,2000,136,906,285,0.40139999985694885
760,1997,148,1444,164,0.3947000205516815
760,1998,161,1444,163,0.3568999767303467
760,1999,163,1444,173,0.3758000135421753
760,2000,172,1444,196,0.48980000615119934
761,1997,135,920,285,0.565500020980835
761,1998,147,920,263,0.7346000075340271
761,1999,142,920,266,0.6869999766349792
761,2000,148,920,277,0.6966999769210815
762,1997,136,707,203,0.4587000012397766
762,1998,146,707,201,0.3945000171661377
762,1999,147,707,224,0.4408000111579895
762,2000,167,707,234,0.4097000062465668
763,1997,135,1334,386,0.29670000076293945
763,1998,165,1334,341,0.31839999556541443
763,1999,156,1334,380,0.40389999747276306
763,2000,167,1334,385,0.4602999985218048
764,1997,149,1500,451,0.3586999773979187
764,1998,154,1500,451,0.4999000132083893
764,1999,181,1500,318,0.3595000207424164
764,2000,193,1500,290,0.382099986076355
765,1997,160,1490,353,0.305400013923645
765,1998,160,1490,378,0.3093000054359436
765,1999,182,1490,323,0.2822999954223633
765,2000,186,1490,378,0.30320000648498535
766,1997,56,238,1026,0.5950999855995178
766,1998,65,238,1015,0.500499963760376
766,1999,60,238,998,0.5627999901771545
766,2000,69,238,984,0.5309000015258789
767,1997,129,1049,268,0.30489999055862427
767,1998,140,1049,263,0.3000999987125397
767,1999,136,1049,317,0.357699990272522
767,2000,154,1049,301,0.39800000190734863
768,1997,66,223,205,1
768,1998,72,223,191,0.9994000196456909
768,1999,71,223,178,0.9994000196456909
768,2000,75,223,163,1
769,1997,190,950,582,0.6101999878883362
769,1998,196,950,581,0.6374000310897827
769,1999,197,950,584,0.5702999830245972
769,2000,213,950,629,0.5231000185012817
770,1997,221,645,168,0.4683000147342682
770,1998,156,645,239,0.527899980545044
770,1999,138,645,310,0.460099995136261
770,2000,189,645,264,0.4950999915599823
771,1997,112,532,227,0.6373000144958496
771,1998,107,532,218,0.43400001525878906
771,1999,119,532,203,0.4213999807834625
771,2000,158,532,150,0.604200005531311
772,1997,64,236,4411,0.5006000399589539
772,1998,64,236,4557,0.46540001034736633
772,1999,63,236,5469,0.46050000190734863
772,2000,71,236,4782,0.47279998660087585
773,1997,142,1627,185,0.34700000286102295
773,1998,174,1627,158,0.3709999918937683
773,1999,165,1627,193,0.33090001344680786
773,2000,157,1627,233,0.6072999835014343
774,1997,94,776,152,0.9726999402046204
774,1998,123,776,126,0.9602999687194824
774,1999,124,776,116,0.977400004863739
774,2000,120,776,123,0.9630000591278076
775,1997,202,2177,282,0.4729999899864197
775,1998,205,2177,283,0.5214999914169312
775,1999,238,2177,234,0.5356000065803528
775,2000,182,2177,574,0.5551999807357788
776,1997,97,797,169,0.9833000302314758
776,1998,118,797,136,0.9743000268936157
776,1999,112,797,155,0.9355000257492065
776,2000,126,797,130,0.9698999524116516
777,1997,139,1525,384,0.24250000715255737
777,1998,143,1525,433,0.4564000070095062
777,1999,119,1525,857,0.570900022983551
777,2000,131,1525,894,0.5504999756813049
778,1997,188,1300,482,0.6994999647140503
778,1998,189,1300,445,0.694100022315979
778,1999,130,1300,1092,0.557200014591217
778,2000,147,1300,1123,0.5843999981880188
779,1997,144,1589,326,0.609499990940094
779,1998,173,1589,324,0.6067000031471252
779,1999,169,1589,362,0.6909999847412109
779,2000,175,1589,337,0.7616999745368958
780,1997,140,1502,277,0.5246999859809875
780,1998,136,1502,319,0.5146999955177307
780,1999,155,1502,322,0.47099998593330383
780,2000,150,1502,350,0.3959999978542328
781,1997,211,2242,2115,0.33650001883506775
781,1998,207,2242,2495,0.33970001339912415
781,1999,209,2242,3188,0.2750999927520752
781,2000,191,2242,3867,0.29280000925064087
782,1997,78,407,1345,0.9573000073432922
782,1998,89,407,1320,0.9395999908447266
782,1999,91,407,1488,0.9546999931335449
782,2000,96,407,1593,0.9386000037193298
783,1997,116,988,310,0.6155999898910522
783,1998,123,988,327,0.7087000012397766
783,1999,152,988,283,0.6358000040054321
783,2000,170,988,205,0.46950000524520874
784,1997,107,1100,386,0.45259997248649597
784,1998,122,1100,430,0.46380001306533813
784,1999,124,1100,446,0.5663999915122986
784,2000,121,1100,521,0.5450999736785889
785,1997,66,197,1034,0.979200005531311
785,1998,66,197,1064,0.968000054359436
785,1999,66,197,1162,0.9330000281333923
785,2000,71,197,1129,0.9805000424385071
786,1997,145,2040,523,0.6721000075340271
786,1998,167,2040,536,0.5217999815940857
786,1999,169,2040,565,0.42490002512931824
786,2000,160,2040,643,0.4227999746799469
787,1997,200,2177,587,0.4616999924182892
787,1998,185,2177,781,0.34880000352859497
787,1999,182,2177,934,0.3743000030517578
787,2000,164,2177,1252,0.3853999972343445
788,1997,57,256,2549,0.7198000550270081
788,1998,63,256,2632,0.777899980545044
788,1999,61,256,2966,0.7202999591827393
788,2000,66,256,2809,0.7355999946594238
789,1997,222,1912,174,0.6371999979019165
789,1998,201,1912,273,0.4231000244617462
789,1999,218,1912,265,0.3775999844074249
789,2000,213,1912,340,0.6287000179290771
790,1997,90,762,1062,0.4497999846935272
790,1998,94,762,1096,0.4697999954223633
790,1999,94,762,1285,0.3747999966144562
790,2000,106,762,1237,0.396699994802475
791,1997,201,2027,189,0.39900001883506775
791,1998,213,2027,208,0.4222000241279602
791,1999,178,2027,301,0.26109999418258667
791,2000,188,2027,330,0.22020000219345093
792,1997,56,345,1433,0.6122999787330627
792,1998,61,345,1469,0.659600019454956
792,1999,61,345,1581,0.753600001335144
792,2000,68,345,1489,0.9430000185966492
793,1997,76,397,899,0.9437000155448914
793,1998,83,397,955,0.9111000299453735
793,1999,87,397,1065,0.9058000445365906
793,2000,92,397,1202,0.902899980545044
794,1997,66,368,1003,0.62220001220703125
794,1998,73,368,988,0.600600004196167
794,1999,76,368,1007,0.6985999941825867
794,2000,78,368,1055,0.6776999831199646
795,1997,109,1069,584,0.7723000049591064
795,1998,121,1069,592,0.7738999724388123
795,1999,135,1069,547,0.844700038433075
795,2000,145,1069,509,0.8312999606132507
796,1997,64,258,1760,0.7908999919891357
796,1998,67,258,1862,0.9055999517440796
796,1999,68,258,1994,0.8930000066757202
796,2000,73,258,1988,0.8185999989509583
797,1997,87,414,1678,0.7098000049591064
797,1998,91,414,1698,0.7216000556945801
797,1999,88,414,2310,0.5025999546051025
797,2000,93,414,2367,0.3925999701023102
798,1997,75,386,1569,0.6513999700546265
798,1998,83,386,1659,0.5634000301361084
798,1999,89,386,1888,0.5663000345230103
798,2000,96,386,1845,0.5813999772071838
799,1997,62,226,388,0.9750000238418579
799,1998,77,226,971,0.6808000206947327
799,1999,91,226,934,0.800599992275238
799,2000,94,226,868,0.996999979019165
800,1997,95,866,1562,0.4552000164985657
800,1998,104,866,1607,0.4936000108718872
800,1999,107,866,1888,0.44859999418258667
800,2000,118,866,1845,0.5094000101089478
801,1997,119,807,187,0.4090999960899353
801,1998,126,807,204,0.4909000098705292
801,1999,124,807,217,0.517799973487854
801,2000,131,807,246,0.39590001106262207
802,1997,135,1373,488,0.5376999974250793
802,1998,166,1373,443,0.621999979019165
802,1999,173,1373,473,0.5512999892234802
802,2000,177,1373,493,0.5439000129699707
803,1997,155,1985,378,0.37299999594688416
803,1998,166,1985,433,0.39650002121925354
803,1999,159,1985,562,0.3215000033378601
803,2000,153,1985,615,0.3662000000476837
804,1997,55,365,624,0.5077000260353088
804,1998,60,365,602,0.45750001072883606
804,1999,62,365,560,0.7714999914169312
804,2000,67,365,594,0.8061000108718872
805,1997,253,2070,306,0.30649998784065247
805,1998,289,2070,316,0.46320000290870667
805,1999,310,2070,303,0.4834999740123749
805,2000,232,2070,555,0.35830003023147583
806,1997,116,988,147,0.7948000431060791
806,1998,131,988,146,0.6405999660491943
806,1999,138,988,145,0.5327000021934509
806,2000,140,988,130,0.5941999554634094
807,1997,161,1494,175,0.36740002036094666
807,1998,192,1494,143,0.2937999963760376
807,1999,183,1494,155,0.26750001311302185
807,2000,201,1494,146,0.2978000044822693
808,1997,60,296,399,0.6190999746322632
808,1998,66,296,334,0.5834999680519104
808,1999,63,296,341,0.563800036907196
808,2000,71,296,321,0.5738999843597412
809,1997,63,355,468,0.9900000095367432
809,1998,69,355,517,0.9873999953269958
809,1999,70,355,490,0.9887000322341919
809,2000,76,355,446,0.9907000064849854
810,1997,169,1846,192,0.34709998965263367
810,1998,213,1846,162,0.28690001368522644
810,1999,190,1846,192,0.3247999846935272
810,2000,214,1846,171,0.2935999929904938
811,1997,227,1620,268,0.6958000063896179
811,1998,271,1620,229,0.7239000201225281
811,1999,251,1620,251,0.7398000359535217
811,2000,288,1620,245,0.7262000441551208
812,1997,289,2342,845,0.5763000249862671
812,1998,275,2342,966,0.6162999868392944
812,1999,351,2342,757,0.5325000286102295
812,2000,318,2342,890,0.4740999937057495
813,1997,208,1757,350,0.4262000024318695
813,1998,194,1757,465,0.44589999318122864
813,1999,211,1757,428,0.47859999537467957
813,2000,202,1757,456,0.400299996137619
814,1997,243,1536,890,0.7169000506401062
814,1998,228,1536,910,0.7228000164031982
814,1999,207,1536,1189,0.6527999639511108
814,2000,222,1536,1193,0.6586000323295593
815,1997,201,1797,401,0.5357000231742859
815,1998,196,1797,538,0.5941999554634094
815,1999,172,1797,587,0.5220999717712402
815,2000,206,1797,530,0.45900002121925354
816,1997,165,1672,736,0.3483999967575073
816,1998,179,1672,667,0.3562999963760376
816,1999,175,1672,719,0.33400002121925354
816,2000,188,1672,790,0.302700012922287
817,1997,307,2469,7637,0.3370000123977661
817,1998,310,2469,7502,0.3147999942302704
817,1999,342,2469,7340,0.29729998111724854
817,2000,381,2469,6815,0.28530001640319824
818,1997,279,2377,151,0.24309998750686646
818,1998,264,2377,161,0.22659999132156372
818,1999,273,2377,164,0.2963999807834625
818,2000,272,2377,152,0.3270999789237976
819,1997,64,337,3905,0.6959999799728394
819,1998,67,337,3879,0.7491000294685364
819,1999,73,337,4112,0.7762000560760498
819,2000,80,337,4443,0.7235000133514404
820,1997,149,1189,244,0.24709999561309814
820,1998,168,1189,232,0.2567000091075897
820,1999,161,1189,225,0.2854999899864197
820,2000,180,1189,214,0.36090001463890076
821,1997,156,1331,290,0.40060001611709595
821,1998,149,1331,312,0.38679999113082886
821,1999,168,1331,290,0.4220000207424164
821,2000,171,1331,287,0.3411000072956085
822,1997,243,2217,1085,0.5924999713897705
822,1998,233,2217,1108,0.558899998664856
822,1999,215,2217,1162,0.49390000104904175
822,2000,224,2217,1336,0.48890000581741333
823,1997,367,2402,859,0.4194999933242798
823,1998,326,2402,940,0.38999998569488525
823,1999,331,2402,1054,0.38349997997283936
823,2000,278,2402,1422,0.47450000047683716
824,1997,58,370,3355,0.5859000086784363
824,1998,62,370,3450,0.6183000206947327
824,1999,60,370,3582,0.5640000104904175
824,2000,67,370,3381,0.5618999600410461
825,1997,307,2137,293,0.6562999486923218
825,1998,293,2137,350,0.6080999970436096
825,1999,257,2137,413,0.6587000489234924
825,2000,290,2137,413,0.5989000201225281
826,1997,116,834,1509,0.4016999900341034
826,1998,117,834,1558,0.4470999836921692
826,1999,120,834,1583,0.46709999442100525
826,2000,137,834,1590,0.4381999969482422
827,1997,195,2595,283,0.30820000171661377
827,1998,194,2595,346,0.2822999954223633
827,1999,177,2595,501,0.22129999101161957
827,2000,201,2595,397,0.24709999561309814
828,1997,308,2239,208,0.34849998354911804
828,1998,292,2239,242,0.34290000796318054
828,1999,192,2239,427,0.2938999831676483
828,2000,211,2239,432,0.25429999828338623
829,1997,75,390,884,0.6225999593734741
829,1998,82,390,914,0.6359000205993652
829,1999,76,390,1036,0.45490002632141113
829,2000,90,390,957,0.41200000047683716
830,1997,62,373,2059,0.5022000074386597
830,1998,68,373,2264,0.49729999899864197
830,1999,74,373,2262,0.5249000191688538
830,2000,80,373,2173,0.6186000108718872
831,1997,84,590,1627,0.6410999894142151
831,1998,97,590,1561,0.6226999759674072
831,1999,85,590,1967,0.6193000078201294
831,2000,95,590,1786,0.4863000214099884
832,1997,166,1211,378,0.4819999933242798
832,1998,155,1211,439,0.4456000030040741
832,1999,159,1211,418,0.43700000643730164
832,2000,162,1211,501,0.4202999770641327
833,1997,57,109,353,0.4552000164985657
833,1998,79,109,206,0.6777999997138977
833,1999,84,109,348,0.47589999437332153
833,2000,114,109,242,0.6302000284194946
834,1997,83,337,4392,0.8547000288963318
834,1998,80,337,4377,0.7993000149726868
834,1999,88,337,4501,0.7926999926567078
834,2000,108,337,3410,0.7483999729156494
835,1997,65,308,2481,0.6533000469207764
835,1998,68,308,2722,0.5084999799728394
835,1999,71,308,3144,0.503000020980835
835,2000,82,308,3080,0.5146999955177307
836,1997,127,954,2692,0.4999000132083893
836,1998,130,954,2627,0.580299973487854
836,1999,135,954,2690,0.5523999929428101
836,2000,150,954,2707,0.5070000290870667
837,1997,139,945,233,0.4043000042438507
837,1998,133,945,234,0.621399998664856
837,1999,133,945,250,0.4961000084877014
837,2000,136,945,247,0.5213000178337097
838,1997,224,1593,666,0.5898000001907349
838,1998,258,1593,644,0.60589998960495
838,1999,252,1593,667,0.5900999903678894
838,2000,252,1593,709,0.4843999743461609
839,1997,199,2159,580,0.6363999843597412
839,1998,219,2159,593,0.5157999992370605
839,1999,215,2159,631,0.43720000982284546
839,2000,217,2159,632,0.5422999858856201
840,1997,54,451,1321,0.38609999418258667
840,1998,63,451,1195,0.607200026512146
840,1999,64,451,1261,0.5781999826431274
840,2000,68,451,1205,0.629800021648407
841,1997,146,1283,248,0.35509997606277466
841,1998,158,1283,221,0.32109999656677246
841,1999,166,1283,208,0.27160000801086426
841,2000,198,1283,181,0.41999998688697815
842,1997,321,2290,1865,0.4611999988555908
842,1998,276,2290,2178,0.4863000214099884
842,1999,360,2290,1688,0.5273000001907349
842,2000,373,2290,1793,0.4284999966621399
843,1997,227,2333,176,0.535099983215332
843,1998,227,2333,204,0.557200014591217
843,1999,261,2333,224,0.604200005531311
843,2000,313,2333,162,0.55970001220703125
844,1997,225,657,354,0.4275999963283539
844,1998,219,657,388,0.46779999136924744
844,1999,223,657,392,0.4819999933242798
844,2000,239,657,355,0.4350000023841858
845,1997,99,718,389,0.7142999768257141
845,1998,110,718,401,0.6686000227928162
845,1999,109,718,448,0.6848000288009644
845,2000,111,718,494,0.6448999643325806
846,1997,153,1507,170,0.589900016784668
846,1998,161,1507,211,0.6328999996185303
846,1999,154,1507,248,0.6111000180244446
846,2000,166,1507,207,0.6301000118255615
847,1997,54,254,266,0.6051999926567078
847,1998,62,254,265,0.6344000101089478
847,1999,59,254,240,0.607699990272522
847,2000,69,254,245,0.6559999585151672
848,1997,107,728,233,0.4717999994754791
848,1998,114,728,280,0.5074000358581543
848,1999,117,728,259,0.585099995136261
848,2000,119,728,278,0.5624000430107117
849,1997,151,473,203,0.8251999616622925
849,1998,161,473,186,0.7998000383377075
849,1999,161,473,206,0.8198000192642212
849,2000,177,473,166,0.8014000058174133
850,1997,183,809,199,0.2654000222682953
850,1998,169,809,214,0.39250001311302185
850,1999,187,809,225,0.3772999942302704
850,2000,195,809,233,0.2809000015258789
851,1997,139,209,216,0.5871999859809875
851,1998,153,209,262,0.5049999952316284
851,1999,169,209,275,0.527999997138977
851,2000,210,209,333,0.44110000133514404
852,1997,126,1143,201,0.840399980545044
852,1998,118,1143,418,0.546999990940094
852,1999,118,1143,448,0.5856000185012817
852,2000,136,1143,476,0.5658000111579895
853,1997,177,955,98,0.951200008392334
853,1998,106,955,423,0.7762000560760498
853,1999,109,955,381,0.8451999425888062
